pixel,mlat,mlon,area_km,Mn.Avg.Dens,Mn.CV.Dens
6267,33.3,238.8,103.2965756,0.00107346,0.30842317
6268,33.3,238.9,103.2965756,0.000883199,0.31656885
6269,33.3,239,103.2965756,0.000946656,0.320564514
6270,33.3,239.1,103.2965756,0.001077414,0.325075016
6271,33.3,239.2,103.2965756,0.001418761,0.331571262
6272,33.3,239.3,103.2965756,0.001198922,0.332746483
6273,33.3,239.4,103.2965756,0.001567102,0.336028164
6274,33.3,239.5,103.2965756,0.00227646,0.340473112
6275,33.3,239.6,103.2965756,0.002589733,0.348576681
6276,33.3,239.7,103.2965756,0.003484493,0.362092003
6277,33.3,239.8,103.2965756,0.002482702,0.375122922
6278,33.3,239.9,103.2965756,0.002294163,0.384879536
6279,33.3,240,103.2965756,0.002510143,0.398638869
6280,33.3,240.1,103.2965756,0.003947291,0.415901258
6281,33.3,240.2,103.2965756,0.004270774,0.429494345
6282,33.3,240.3,103.2965756,0.004307675,0.441168606
6283,33.3,240.4,103.2965756,0.003986621,0.456140803
6284,33.3,240.5,103.2965756,0.00345951,0.471686908
6285,33.3,240.6,103.2965756,0.002928893,0.483580623
6286,33.3,240.7,103.2965756,0.001630907,0.495008828
6287,33.3,240.8,103.2965756,0.000997407,0.504732122
6288,33.3,240.9,103.2965756,0.000843259,0.516267388
6289,33.3,241,103.2965756,0.000711597,0.528959603
6290,33.3,241.1,103.2965756,0.000454802,0.531495975
6291,33.3,241.2,103.2965756,0.000417187,0.519101045
6292,33.3,241.3,103.2965756,0.000294646,0.490224313
6293,33.3,241.4,103.2965756,0.000242088,0.443303006
6294,33.3,241.5,103.2965756,0.000306978,0.420773569
6295,33.3,241.6,103.2965756,0.000425514,0.419494623
6296,33.3,241.7,103.2965756,0.000344328,0.429192106
6297,33.3,241.8,103.2965756,0.000219014,0.43770049
6298,33.3,241.9,103.2965756,0.000127205,0.44886362
6299,33.3,242,103.2965756,0.00010688,0.449900996
6300,33.3,242.1,103.2965756,9.95E-05,0.446069312
6301,33.3,242.2,103.2965756,8.43E-05,0.450335154
6302,33.3,242.3,103.2965756,6.67E-05,0.458819193
6303,33.3,242.4,103.2965756,9.15E-05,0.464705815
6304,33.3,242.5,103.2965756,7.94E-05,0.486795864
6396,33.4,233.1,103.180211,1.34E-07,0.327524952
6397,33.4,233.2,103.180211,1.79E-07,0.32989458
6398,33.4,233.3,103.180211,2.55E-07,0.333122853
6399,33.4,233.4,103.180211,3.83E-07,0.335692073
6400,33.4,233.5,103.180211,5.56E-07,0.337458945
6401,33.4,233.6,103.180211,7.46E-07,0.34004473
6402,33.4,233.7,103.180211,1.10E-06,0.343757003
6403,33.4,233.8,103.180211,1.48E-06,0.346128768
6404,33.4,233.9,103.180211,1.88E-06,0.348693426
6405,33.4,234,103.180211,2.57E-06,0.349494139
6406,33.4,234.1,103.180211,3.31E-06,0.348560469
6407,33.4,234.2,103.180211,4.41E-06,0.347460397
6408,33.4,234.3,103.180211,5.32E-06,0.343689615
6409,33.4,234.4,103.180211,6.24E-06,0.336870534
6410,33.4,234.5,103.180211,7.38E-06,0.331246324
6411,33.4,234.6,103.180211,9.10E-06,0.321012795
6412,33.4,234.7,103.180211,1.16E-05,0.31003454
6413,33.4,234.8,103.180211,1.51E-05,0.295656679
6414,33.4,234.9,103.180211,1.61E-05,0.285270975
6415,33.4,235,103.180211,2.15E-05,0.282798038
6416,33.4,235.1,103.180211,2.37E-05,0.285032364
6417,33.4,235.2,103.180211,2.43E-05,0.287232907
6418,33.4,235.3,103.180211,2.59E-05,0.286749973
6419,33.4,235.4,103.180211,2.92E-05,0.282757703
6420,33.4,235.5,103.180211,3.72E-05,0.280856144
6421,33.4,235.6,103.180211,3.87E-05,0.276212729
6422,33.4,235.7,103.180211,4.58E-05,0.274595977
6423,33.4,235.8,103.180211,4.47E-05,0.282114066
6424,33.4,235.9,103.180211,4.82E-05,0.286740981
6425,33.4,236,103.180211,5.52E-05,0.288429593
6426,33.4,236.1,103.180211,6.42E-05,0.287408512
6427,33.4,236.2,103.180211,6.74E-05,0.290534737
6428,33.4,236.3,103.180211,7.05E-05,0.293751101
6429,33.4,236.4,103.180211,7.42E-05,0.290658488
6430,33.4,236.5,103.180211,8.26E-05,0.28925551
6431,33.4,236.6,103.180211,9.18E-05,0.288836951
6432,33.4,236.7,103.180211,9.97E-05,0.288427135
6433,33.4,236.8,103.180211,0.000108313,0.290087924
6434,33.4,236.9,103.180211,0.000100423,0.289282548
6435,33.4,237,103.180211,0.000150267,0.291184299
6436,33.4,237.1,103.180211,0.000172563,0.292706795
6437,33.4,237.2,103.180211,0.000178625,0.292733741
6438,33.4,237.3,103.180211,0.00021519,0.294753548
6439,33.4,237.4,103.180211,0.000227487,0.299768798
6440,33.4,237.5,103.180211,0.000291488,0.305571567
6441,33.4,237.6,103.180211,0.000387024,0.303398757
6442,33.4,237.7,103.180211,0.000353945,0.291666141
6443,33.4,237.8,103.180211,0.000350926,0.287952929
6444,33.4,237.9,103.180211,0.000465371,0.28956217
6445,33.4,238,103.180211,0.00052179,0.298179155
6446,33.4,238.1,103.180211,0.000595051,0.311744405
6447,33.4,238.2,103.180211,0.000662816,0.31548276
6448,33.4,238.3,103.180211,0.000706952,0.31244758
6449,33.4,238.4,103.180211,0.000835522,0.312836483
6450,33.4,238.5,103.180211,0.000909818,0.313280017
6451,33.4,238.6,103.180211,0.000994519,0.310848022
6452,33.4,238.7,103.180211,0.001133158,0.305709634
6453,33.4,238.8,103.180211,0.001244774,0.309951645
6454,33.4,238.9,103.180211,0.001299689,0.317512143
6455,33.4,239,103.180211,0.001266972,0.32231605
6456,33.4,239.1,103.180211,0.001559224,0.328825741
6457,33.4,239.2,103.180211,0.001498995,0.335836153
6458,33.4,239.3,103.180211,0.001381811,0.338414828
6459,33.4,239.4,103.180211,0.002498799,0.338400233
6460,33.4,239.5,103.180211,0.002734512,0.341049547
6461,33.4,239.6,103.180211,0.002977475,0.351013289
6462,33.4,239.7,103.180211,0.004097141,0.366950655
6463,33.4,239.8,103.180211,0.002637598,0.383293545
6464,33.4,239.9,103.180211,0.002638566,0.397382299
6465,33.4,240,103.180211,0.002975511,0.415638962
6466,33.4,240.1,103.180211,0.003227055,0.430666302
6467,33.4,240.2,103.180211,0.005022172,0.445468108
6468,33.4,240.3,103.180211,0.004553292,0.459568397
6469,33.4,240.4,103.180211,0.004038173,0.477227262
6470,33.4,240.5,103.180211,0.00236511,0.489906683
6471,33.4,240.6,103.180211,0.001493057,0.50210639
6472,33.4,240.7,103.180211,0.000910121,0.512114532
6473,33.4,240.8,103.180211,0.001412775,0.524559008
6474,33.4,240.9,103.180211,0.001424144,0.533516723
6475,33.4,241,103.180211,0.000947225,0.532946958
6476,33.4,241.1,103.180211,0.000434488,0.527207868
6477,33.4,241.2,103.180211,0.000336255,0.512187587
6478,33.4,241.3,103.180211,0.000289054,0.486979658
6479,33.4,241.4,103.180211,0.000359593,0.465051854
6482,33.4,241.7,103.180211,0.000222109,0.446833829
6483,33.4,241.8,103.180211,0.000164264,0.456141324
6484,33.4,241.9,103.180211,0.000120353,0.460933639
6485,33.4,242,103.180211,0.00014912,0.458828942
6486,33.4,242.1,103.180211,8.18E-05,0.461507849
6487,33.4,242.2,103.180211,6.42E-05,0.464765387
6488,33.4,242.3,103.180211,7.01E-05,0.487415789
6582,33.5,233.1,103.0635304,1.73E-07,0.322575164
6583,33.5,233.2,103.0635304,2.20E-07,0.324772453
6584,33.5,233.3,103.0635304,3.29E-07,0.331710536
6585,33.5,233.4,103.0635304,5.27E-07,0.33672895
6586,33.5,233.5,103.0635304,7.32E-07,0.339206824
6587,33.5,233.6,103.0635304,1.01E-06,0.341628174
6588,33.5,233.7,103.0635304,1.52E-06,0.34273198
6589,33.5,233.8,103.0635304,2.17E-06,0.346165719
6590,33.5,233.9,103.0635304,2.67E-06,0.346844678
6591,33.5,234,103.0635304,3.70E-06,0.345160444
6592,33.5,234.1,103.0635304,4.78E-06,0.345716211
6593,33.5,234.2,103.0635304,5.89E-06,0.344150899
6594,33.5,234.3,103.0635304,7.90E-06,0.34218117
6595,33.5,234.4,103.0635304,8.59E-06,0.33255809
6596,33.5,234.5,103.0635304,9.63E-06,0.321720014
6597,33.5,234.6,103.0635304,1.36E-05,0.31188388
6598,33.5,234.7,103.0635304,1.56E-05,0.302524467
6599,33.5,234.8,103.0635304,2.19E-05,0.291408915
6600,33.5,234.9,103.0635304,2.23E-05,0.281914119
6601,33.5,235,103.0635304,2.86E-05,0.283486589
6602,33.5,235.1,103.0635304,3.04E-05,0.28662387
6603,33.5,235.2,103.0635304,3.18E-05,0.286614536
6604,33.5,235.3,103.0635304,3.27E-05,0.282183023
6605,33.5,235.4,103.0635304,3.75E-05,0.279113145
6606,33.5,235.5,103.0635304,4.52E-05,0.276577854
6607,33.5,235.6,103.0635304,4.60E-05,0.272892408
6608,33.5,235.7,103.0635304,4.71E-05,0.268592232
6609,33.5,235.8,103.0635304,5.08E-05,0.269989323
6610,33.5,235.9,103.0635304,5.62E-05,0.274310599
6611,33.5,236,103.0635304,6.10E-05,0.277834116
6612,33.5,236.1,103.0635304,5.61E-05,0.278084117
6613,33.5,236.2,103.0635304,8.07E-05,0.28491051
6614,33.5,236.3,103.0635304,8.29E-05,0.288435234
6615,33.5,236.4,103.0635304,9.06E-05,0.286804227
6616,33.5,236.5,103.0635304,9.34E-05,0.285997776
6617,33.5,236.6,103.0635304,0.000104001,0.282095513
6618,33.5,236.7,103.0635304,0.000122022,0.286682935
6619,33.5,236.8,103.0635304,0.000132922,0.288795317
6620,33.5,236.9,103.0635304,0.000156408,0.287513955
6621,33.5,237,103.0635304,0.000175944,0.295932553
6622,33.5,237.1,103.0635304,0.000188627,0.299320581
6623,33.5,237.2,103.0635304,0.000210678,0.300366684
6624,33.5,237.3,103.0635304,0.000242466,0.299828566
6625,33.5,237.4,103.0635304,0.000266504,0.300130815
6626,33.5,237.5,103.0635304,0.000282557,0.304722833
6627,33.5,237.6,103.0635304,0.000392926,0.3075625
6628,33.5,237.7,103.0635304,0.000483449,0.301543233
6629,33.5,237.8,103.0635304,0.000497528,0.292841685
6630,33.5,237.9,103.0635304,0.000531772,0.28953451
6631,33.5,238,103.0635304,0.000560364,0.299466578
6632,33.5,238.1,103.0635304,0.000639845,0.310428318
6633,33.5,238.2,103.0635304,0.000688834,0.314815766
6634,33.5,238.3,103.0635304,0.000700005,0.314093785
6635,33.5,238.4,103.0635304,0.000819827,0.320639058
6636,33.5,238.5,103.0635304,0.000968753,0.32249699
6637,33.5,238.6,103.0635304,0.001120131,0.314990244
6638,33.5,238.7,103.0635304,0.001260132,0.315572686
6639,33.5,238.8,103.0635304,0.001406701,0.321618761
6640,33.5,238.9,103.0635304,0.001428651,0.323214658
6641,33.5,239,103.0635304,0.001681286,0.323395233
6642,33.5,239.1,103.0635304,0.001868485,0.332365411
6643,33.5,239.2,103.0635304,0.001568977,0.339958239
6644,33.5,239.3,103.0635304,0.001911772,0.345824443
6645,33.5,239.4,103.0635304,0.00291728,0.347148553
6646,33.5,239.5,103.0635304,0.003168696,0.351855514
6647,33.5,239.6,103.0635304,0.003167225,0.361987596
6648,33.5,239.7,103.0635304,0.004046312,0.373163003
6649,33.5,239.8,103.0635304,0.002831971,0.390250503
6650,33.5,239.9,103.0635304,0.003008728,0.407374502
6651,33.5,240,103.0635304,0.00348393,0.42676157
6652,33.5,240.1,103.0635304,0.004801734,0.44091291
6653,33.5,240.2,103.0635304,0.005330074,0.455222321
6654,33.5,240.3,103.0635304,0.004499838,0.471416203
6655,33.5,240.4,103.0635304,0.002274757,0.486121138
6656,33.5,240.5,103.0635304,0.001227507,0.494365935
6657,33.5,240.6,103.0635304,0.000892927,0.507404103
6658,33.5,240.7,103.0635304,0.00075687,0.516150923
6659,33.5,240.8,103.0635304,0.001564478,0.532762764
6660,33.5,240.9,103.0635304,0.001651798,0.536199021
6661,33.5,241,103.0635304,0.001236081,0.525905445
6662,33.5,241.1,103.0635304,0.000484234,0.515639532
6663,33.5,241.2,103.0635304,0.000491865,0.505714349
6664,33.5,241.3,103.0635304,0.000583037,0.489333098
6665,33.5,241.4,103.0635304,0.000469354,0.470667201
6666,33.5,241.5,103.0635304,0.000324745,0.470656383
6667,33.5,241.6,103.0635304,0.000169991,0.474758616
6668,33.5,241.7,103.0635304,0.000137592,0.454459683
6669,33.5,241.8,103.0635304,0.000137376,0.45748359
6670,33.5,241.9,103.0635304,0.000124942,0.461922499
6671,33.5,242,103.0635304,9.66E-05,0.473261033
6672,33.5,242.1,103.0635304,7.44E-05,0.473940877
6673,33.5,242.2,103.0635304,6.63E-05,0.480811681
6767,33.6,233,102.946534,1.89E-07,0.329562686
6768,33.6,233.1,102.946534,2.73E-07,0.32476282
6769,33.6,233.2,102.946534,3.97E-07,0.326381063
6770,33.6,233.3,102.946534,5.67E-07,0.336219986
6771,33.6,233.4,102.946534,8.37E-07,0.339199581
6772,33.6,233.5,102.946534,1.07E-06,0.34176539
6773,33.6,233.6,102.946534,1.47E-06,0.343959684
6774,33.6,233.7,102.946534,2.04E-06,0.345613067
6775,33.6,233.8,102.946534,2.68E-06,0.346057463
6776,33.6,233.9,102.946534,3.59E-06,0.345736991
6777,33.6,234,102.946534,4.74E-06,0.344535505
6778,33.6,234.1,102.946534,6.12E-06,0.343337302
6779,33.6,234.2,102.946534,8.41E-06,0.342294259
6780,33.6,234.3,102.946534,1.02E-05,0.3430139
6781,33.6,234.4,102.946534,1.26E-05,0.332232527
6782,33.6,234.5,102.946534,1.35E-05,0.320584114
6783,33.6,234.6,102.946534,1.89E-05,0.309129694
6784,33.6,234.7,102.946534,2.13E-05,0.300080171
6785,33.6,234.8,102.946534,2.05E-05,0.290700252
6786,33.6,234.9,102.946534,2.81E-05,0.280886071
6787,33.6,235,102.946534,3.49E-05,0.282285186
6788,33.6,235.1,102.946534,3.77E-05,0.287665405
6789,33.6,235.2,102.946534,3.76E-05,0.289553272
6790,33.6,235.3,102.946534,4.13E-05,0.285372047
6791,33.6,235.4,102.946534,4.59E-05,0.277774145
6792,33.6,235.5,102.946534,5.41E-05,0.271218757
6793,33.6,235.6,102.946534,6.17E-05,0.266560873
6794,33.6,235.7,102.946534,5.06E-05,0.26369146
6795,33.6,235.8,102.946534,6.26E-05,0.259067766
6796,33.6,235.9,102.946534,7.67E-05,0.264989146
6797,33.6,236,102.946534,7.54E-05,0.272229254
6798,33.6,236.1,102.946534,6.89E-05,0.274246441
6799,33.6,236.2,102.946534,9.88E-05,0.270308741
6800,33.6,236.3,102.946534,8.94E-05,0.270614562
6801,33.6,236.4,102.946534,0.00010492,0.280227928
6802,33.6,236.5,102.946534,0.000112445,0.281806368
6803,33.6,236.6,102.946534,0.000126189,0.277841593
6804,33.6,236.7,102.946534,0.000139617,0.279771486
6805,33.6,236.8,102.946534,0.000152236,0.287373718
6806,33.6,236.9,102.946534,0.000171048,0.290602052
6807,33.6,237,102.946534,0.000201963,0.2990783
6808,33.6,237.1,102.946534,0.000213269,0.306794102
6809,33.6,237.2,102.946534,0.000239661,0.308320692
6810,33.6,237.3,102.946534,0.000281128,0.312377635
6811,33.6,237.4,102.946534,0.000314626,0.311319137
6812,33.6,237.5,102.946534,0.000325929,0.311881906
6813,33.6,237.6,102.946534,0.000361357,0.315332104
6814,33.6,237.7,102.946534,0.000479542,0.309286433
6815,33.6,237.8,102.946534,0.000558468,0.300693896
6816,33.6,237.9,102.946534,0.000602814,0.299951266
6817,33.6,238,102.946534,0.000640701,0.307184275
6818,33.6,238.1,102.946534,0.000714035,0.312034554
6819,33.6,238.2,102.946534,0.000815332,0.311671707
6820,33.6,238.3,102.946534,0.000883259,0.318850783
6821,33.6,238.4,102.946534,0.001000884,0.324966978
6822,33.6,238.5,102.946534,0.001114456,0.329105796
6823,33.6,238.6,102.946534,0.001262119,0.328026941
6824,33.6,238.7,102.946534,0.001436906,0.333900474
6825,33.6,238.8,102.946534,0.001532344,0.336896181
6826,33.6,238.9,102.946534,0.001662151,0.3314106
6827,33.6,239,102.946534,0.00181598,0.329460824
6828,33.6,239.1,102.946534,0.002016266,0.334536167
6829,33.6,239.2,102.946534,0.002132245,0.34102716
6830,33.6,239.3,102.946534,0.003032672,0.349229275
6831,33.6,239.4,102.946534,0.003412869,0.35847705
6832,33.6,239.5,102.946534,0.003635469,0.365746194
6833,33.6,239.6,102.946534,0.003216426,0.372812366
6834,33.6,239.7,102.946534,0.00397121,0.381719663
6835,33.6,239.8,102.946534,0.004196114,0.395956897
6836,33.6,239.9,102.946534,0.00389677,0.40987036
6837,33.6,240,102.946534,0.004388593,0.426327599
6838,33.6,240.1,102.946534,0.005242568,0.440099336
6839,33.6,240.2,102.946534,0.004224637,0.455561893
6840,33.6,240.3,102.946534,0.002225362,0.471182005
6841,33.6,240.4,102.946534,0.001185167,0.481438749
6842,33.6,240.5,102.946534,0.000969595,0.489267987
6843,33.6,240.6,102.946534,0.00094218,0.502023443
6844,33.6,240.7,102.946534,0.001160717,0.514946148
6845,33.6,240.8,102.946534,0.001515367,0.526456513
6846,33.6,240.9,102.946534,0.001470456,0.527902213
6847,33.6,241,102.946534,0.00116677,0.522124498
6848,33.6,241.1,102.946534,0.000741592,0.510920634
6849,33.6,241.2,102.946534,0.000463876,0.49617018
6850,33.6,241.3,102.946534,0.000396543,0.478516604
6851,33.6,241.4,102.946534,0.000290376,0.470614573
6852,33.6,241.5,102.946534,0.000196511,0.465893556
6853,33.6,241.6,102.946534,0.000154008,0.469118353
6854,33.6,241.7,102.946534,0.000175234,0.453205016
6855,33.6,241.8,102.946534,0.000178971,0.455139415
6856,33.6,241.9,102.946534,0.000140361,0.472309463
6857,33.6,242,102.946534,0.000113071,0.498835368
6952,33.7,232.9,102.8292223,1.59E-07,0.327229563
6953,33.7,233,102.8292223,2.62E-07,0.329772284
6954,33.7,233.1,102.8292223,4.05E-07,0.330450986
6955,33.7,233.2,102.8292223,6.16E-07,0.333411232
6956,33.7,233.3,102.8292223,8.28E-07,0.346193975
6957,33.7,233.4,102.8292223,1.19E-06,0.346697021
6958,33.7,233.5,102.8292223,1.66E-06,0.346080634
6959,33.7,233.6,102.8292223,2.46E-06,0.34850546
6960,33.7,233.7,102.8292223,2.90E-06,0.350558718
6961,33.7,233.8,102.8292223,3.51E-06,0.345610443
6962,33.7,233.9,102.8292223,4.96E-06,0.345779245
6963,33.7,234,102.8292223,6.32E-06,0.355351861
6964,33.7,234.1,102.8292223,8.08E-06,0.358439524
6965,33.7,234.2,102.8292223,1.01E-05,0.356155917
6966,33.7,234.3,102.8292223,1.27E-05,0.348215219
6967,33.7,234.4,102.8292223,1.60E-05,0.337928313
6968,33.7,234.5,102.8292223,2.21E-05,0.32664155
6969,33.7,234.6,102.8292223,2.45E-05,0.313993353
6970,33.7,234.7,102.8292223,3.30E-05,0.305059461
6971,33.7,234.8,102.8292223,3.64E-05,0.297117594
6972,33.7,234.9,102.8292223,3.90E-05,0.28989433
6973,33.7,235,102.8292223,4.67E-05,0.286756961
6974,33.7,235.1,102.8292223,5.14E-05,0.289872487
6975,33.7,235.2,102.8292223,4.92E-05,0.290942702
6976,33.7,235.3,102.8292223,5.50E-05,0.284826632
6977,33.7,235.4,102.8292223,6.62E-05,0.275368844
6978,33.7,235.5,102.8292223,7.43E-05,0.267204584
6979,33.7,235.6,102.8292223,7.88E-05,0.260705443
6980,33.7,235.7,102.8292223,8.51E-05,0.25706427
6981,33.7,235.8,102.8292223,7.97E-05,0.256582034
6982,33.7,235.9,102.8292223,8.03E-05,0.260604331
6983,33.7,236,102.8292223,7.32E-05,0.268725798
6984,33.7,236.1,102.8292223,8.80E-05,0.26737216
6985,33.7,236.2,102.8292223,9.77E-05,0.260611998
6986,33.7,236.3,102.8292223,0.000112351,0.259300879
6987,33.7,236.4,102.8292223,0.000122586,0.272346008
6988,33.7,236.5,102.8292223,0.000135227,0.280953165
6989,33.7,236.6,102.8292223,0.000132663,0.280108237
6990,33.7,236.7,102.8292223,0.000150874,0.282920692
6991,33.7,236.8,102.8292223,0.000180343,0.294348669
6992,33.7,236.9,102.8292223,0.000202398,0.300009264
6993,33.7,237,102.8292223,0.000234239,0.310763742
6994,33.7,237.1,102.8292223,0.000274735,0.316435697
6995,33.7,237.2,102.8292223,0.00018111,0.320648713
6996,33.7,237.3,102.8292223,0.000305164,0.322081424
6997,33.7,237.4,102.8292223,0.000374442,0.324659411
6998,33.7,237.5,102.8292223,0.000410266,0.324283656
6999,33.7,237.6,102.8292223,0.000430293,0.315657354
7000,33.7,237.7,102.8292223,0.000476965,0.307876998
7001,33.7,237.8,102.8292223,0.000580556,0.305791466
7002,33.7,237.9,102.8292223,0.000649262,0.309503669
7003,33.7,238,102.8292223,0.000688114,0.311860481
7004,33.7,238.1,102.8292223,0.000801107,0.31414493
7005,33.7,238.2,102.8292223,0.000901721,0.311069229
7006,33.7,238.3,102.8292223,0.001021548,0.321387675
7007,33.7,238.4,102.8292223,0.001129389,0.329153724
7008,33.7,238.5,102.8292223,0.001289895,0.335467567
7009,33.7,238.6,102.8292223,0.001478943,0.341381926
7010,33.7,238.7,102.8292223,0.001659097,0.342872887
7011,33.7,238.8,102.8292223,0.001629233,0.33888949
7012,33.7,238.9,102.8292223,0.001864147,0.333184038
7013,33.7,239,102.8292223,0.001999946,0.331384195
7014,33.7,239.1,102.8292223,0.001951838,0.342173034
7015,33.7,239.2,102.8292223,0.003189089,0.347726683
7016,33.7,239.3,102.8292223,0.003324487,0.355745215
7017,33.7,239.4,102.8292223,0.004025128,0.366350912
7018,33.7,239.5,102.8292223,0.00429427,0.377117932
7019,33.7,239.6,102.8292223,0.004071016,0.389870811
7020,33.7,239.7,102.8292223,0.004409223,0.402224012
7021,33.7,239.8,102.8292223,0.004527371,0.409002428
7022,33.7,239.9,102.8292223,0.004917801,0.414385668
7023,33.7,240,102.8292223,0.007560962,0.424587001
7024,33.7,240.1,102.8292223,0.00659041,0.437568908
7025,33.7,240.2,102.8292223,0.004531756,0.451556553
7026,33.7,240.3,102.8292223,0.001594166,0.463135157
7027,33.7,240.4,102.8292223,0.001139799,0.473249363
7028,33.7,240.5,102.8292223,0.000941673,0.48472796
7029,33.7,240.6,102.8292223,0.000960685,0.495860211
7030,33.7,240.7,102.8292223,0.001190438,0.509358989
7031,33.7,240.8,102.8292223,0.001662772,0.514859513
7032,33.7,240.9,102.8292223,0.001270859,0.515973492
7033,33.7,241,102.8292223,0.000603818,0.505132919
7034,33.7,241.1,102.8292223,0.000469783,0.489487227
7035,33.7,241.2,102.8292223,0.000363975,0.465838667
7036,33.7,241.3,102.8292223,0.000284532,0.452367003
7037,33.7,241.4,102.8292223,0.000293246,0.452857072
7038,33.7,241.5,102.8292223,0.000195322,0.457116838
7039,33.7,241.6,102.8292223,0.000186426,0.466677218
7040,33.7,241.7,102.8292223,0.000212415,0.458590119
7041,33.7,241.8,102.8292223,0.000162152,0.469319129
7042,33.7,241.9,102.8292223,0.000121654,0.499112963
7138,33.8,232.9,102.7115954,2.80E-07,0.325879875
7139,33.8,233,102.7115954,4.24E-07,0.329636179
7140,33.8,233.1,102.7115954,6.32E-07,0.33599601
7141,33.8,233.2,102.7115954,8.83E-07,0.345551092
7142,33.8,233.3,102.7115954,1.20E-06,0.352611974
7143,33.8,233.4,102.7115954,1.47E-06,0.354153823
7144,33.8,233.5,102.7115954,2.38E-06,0.352701204
7145,33.8,233.6,102.7115954,3.20E-06,0.354825916
7146,33.8,233.7,102.7115954,4.50E-06,0.359149272
7147,33.8,233.8,102.7115954,5.85E-06,0.356766036
7148,33.8,233.9,102.7115954,7.67E-06,0.360326431
7149,33.8,234,102.7115954,1.15E-05,0.371368805
7150,33.8,234.1,102.7115954,1.18E-05,0.376634525
